Time [s],X [°/s],Y [°/s],Z [°/s]
217.488,-0.4882887,8.300908,-13.79416
217.48925,-0.8545052,8.667125,-13.91623
217.4905,-1.09865,7.812619,-13.30587
217.49175,-1.220722,8.667125,-14.52659
217.493,-0.7324331,8.545053,-14.28244
217.49425,0.3662165,8.178836,-15.01488
217.4955,-1.342794,8.545053,-15.38109
217.49675,-1.953155,9.399557,-15.50317
217.498,-1.342794,8.545053,-16.72389
217.499,-1.09865,7.690547,-17.21218
217.50025,-2.319371,8.178836,-17.21218
217.5015,-1.70901,7.690547,-16.72389
217.50275,-1.831083,8.300908,-16.96803
217.504,-2.441443,8.789197,-17.21218
217.50525,-1.342794,7.32433,-17.45632
217.5065,-1.464866,7.32433,-17.94461
217.50775,-2.075227,8.667125,-17.94461
217.509,-2.197299,7.690547,-17.21218
217.51,-2.441443,7.934691,-17.94461
217.51125,-1.464866,7.812619,-18.06668
217.5125,-2.441443,8.545053,-17.45632
217.51375,-3.418021,9.033341,-16.96803
217.515,-2.319371,7.32433,-17.94461
217.51625,-2.563516,8.789197,-18.18876
217.5175,-2.197299,8.178836,-18.06668
217.51875,-1.831083,6.836042,-17.45632
217.52,-2.319371,7.812619,-17.33425
217.521,-3.173877,7.446403,-16.35767
217.52225,-3.173877,8.056764,-16.84596
217.5235,-2.441443,7.446403,-16.11353
217.52475,-2.685588,7.690547,-15.50317
217.526,-2.80766,8.300908,-14.89281
217.52725,-3.540093,9.277485,-14.89281
217.5285,-3.540093,7.812619,-15.13695
217.52975,-2.80766,7.812619,-14.77073
217.531,-2.685588,8.300908,-14.0383
217.532,-4.272526,9.887846,-12.69551
217.53325,-3.295949,8.178836,-11.59686
217.5345,-2.80766,6.71397,-11.23064
217.53575,-3.90631,7.446403,-10.37613
217.537,-3.051804,6.469825,-9.643702
217.538,-3.662165,6.591897,-10.49821
217.53925,-2.685588,5.493248,-10.9865
217.5405,-3.418021,5.127031,-9.887846
